0,
-0.9967351432722977,
-0.9973775860521297,
-0.9972961899395214,
-0.9978828427651933,
-0.9972010609151202,
-0.9978400704670036,
-0.9974874493464766,
-0.9983963964457985,
-0.9966404434013895,
-0.9972476955947515,
-0.9974745747416703,
-0.9977562424845982,
-0.997068309434451,
-0.9976955887908443,
-0.9975061890490282,
-0.99802660918553,
-0.9968631740645376,
-0.997713470186409,
-0.9975203511143147,
-0.9977942940943594,
-0.9971176620862077,
-0.9978058812386846,
-0.9976964470978319,
-0.9988385675953108,
-0.9965044017439373,
-0.9973023411395956,
-0.997417926480523,
-0.997767543526595,
-0.9967470165189525,
-0.9977322098889602,
-0.9975978848454812,
-0.9982012746574014,
-0.9968411441852029,
-0.9972080704221811,
-0.9975548264449626,
-0.9978588101695554,
-0.9970424171736734,
-0.9976569649764256,
-0.9978535172764683,
-0.9981752393454597,
-0.9966693397366209,
-0.9972486969529031,
-0.9971123691931214,
-0.9978579518625679,
-0.9968410011340378,
-0.9977169034143574,
-0.9974814411975671,
-0.9981075761446446,
-0.996983766196223,
-0.9974893090116155,
-0.9972715851392251,
-0.9979755399197985,
-0.9971826073148972,
-0.997815322615543,
-0.9977638241963178,
-0.9985258577496839,
-0.9966500278294116,
-0.9975900170314335,
-0.9972290989433642,
-0.997685432158164,
-0.9967566009469748,
-0.99771318408408,
-0.9976493832647062,
-0.9979552266544378,
-0.9969387050794007,
-0.9974867340906546,
-0.9971638676123454,
-0.9978912827838999,
-0.9969126697674593,
-0.9981190202378062,
-0.997664832790474,
-0.998337602417183,
-0.9964444633060058,
-0.9975219246771245,
-0.9973159310002245,
-0.9979133126632348,
-0.9968324180641672,
-0.997678708753432,
-0.9973827358940522,
-0.9980499265253457,
-0.9968198295616897,
-0.9975469586309148,
-0.997424363782926,
-0.9980632302836455,
-0.9972785946462863,
-0.9977170464655214,
-0.997760247917205,
-1.0007392884182078,
-0.9964893813716631,
-0.997309636748986,
-0.9972079273710164,
-0.9976695534789028,
-0.996796226119545,
-0.9976998803257803,
-0.997416782071207,
-0.9981873986944442,
-0.9966487403689307,
-0.9974453923041093,
-0.9973738667218528,
-0.9977907178152464,
-0.9969909187544487,
-0.9977406499076669,
-0.9976111886037808,
-0.9981092927586196,
-0.9967214103605041,
-0.9976097580921356,
-0.9971491333424011,
-0.997801875806079,
-0.9969635959820259,
-0.9977791306709212,
-0.997473001178861,
-0.9982059953458302,
-0.9967977996823552,
-0.9974724289742024,
-0.9973921772709108,
-0.9977210518981277,
-0.9971050735837309,
-0.9979176041981703,
-0.9977415082146536,
-0.9985352991265416,
-0.9967862125380291,
-0.9972572800227737,
-0.9971848961335296,
-0.9977658269126208,
-0.9969653125960009,
-0.9976716992463704,
-0.9973542687123144,
-0.9980660913069361,
-0.9968631740645376,
-0.9973391052888755,
-0.9973661419589693,
-0.9978766915651192,
-0.9970027920011032,
-0.99773349734944,
-0.9975219246771257,
-0.9983383176730052,
-0.9969086643348531,
-0.9973567005821112,
-0.9974114891781195,
-0.9976232049016006,
-0.9969794746612882,
-0.9976855752093284,
-0.9974493977367159,
-0.9982653615791034,
-0.996962880726204,
-0.9972634312228482,
-0.9976313588179772,
-0.9980424878647915,
-0.9970800396299405,
-0.9977286336098475,
-0.9975958821291787,
-0.9987704752410022,
-0.996640443401389,
-0.9973468300517597,
-0.9971531387750073,
-0.997783565257021,
-0.9968337055246473,
-0.9976123330130985,
-0.9974931713930568,
-0.9979147431748805,
-0.9969417091538554,
-0.9974192139410034,
-0.9972436901621449,
-0.9979729649988373,
-0.9969387050794012,
-0.997985553501314,
-0.9973147865909086,
-0.9984034059528596,
-0.9967435832910042,
-0.9970798965787765,
-0.9973891731964549,
-0.9978027341130662,
-0.9971106525791469,
-0.9974159237642195,
-0.9975988862036334,
-0.997804593778204,
-0.9970733162252086,
-0.9976624009206776,
-0.9973421093633305,
-0.9978170392295171,
-0.9971786018822906,
-0.9977088925491446,
-0.9978442189507747,
-0.9984756467909388,
-0.9967491622864202,
-0.997395038294201,
-0.9971083637605153,
-0.9978407857228259,
-0.9969269748839107,
-0.997595596026849,
-0.9975196358584921,
-0.998081683883868,
-0.9969412800003629,
-0.997502183616422,
-0.9975302216446662,
-0.9977067467816763,
-0.9971604343843983,
-0.9975310799516529,
-0.9975416657378278,
-0.9985516069592957,
-0.996734284965311,
-0.9973289486561955,
-0.9973953243965299,
-0.9979805467105559,
-0.9967594619702658,
-0.9977711198057071,
-0.9976748463719903,
-0.9978107449782786,
-0.9969020839812848,
-0.9977582452009023,
-0.9973688599310946,
-0.9981593606661984,
-0.9973787304614469,
-0.9978090283643035,
-0.9975671288451115,
-1.0005843640070393,
-0.9969256874234302,
-0.9971311088956728,
-0.9974089142571582,
-0.9974885937557925,
-0.9968977924463501,
-0.9975781437847789,
-0.997494744955867,
-0.9979463574822384,
-0.9968322750130024,
-0.99742894142019,
-0.9972794529532734,
-0.9977159020562054,
-0.997022390010642,
-0.9976299283063322,
-0.9975658413846307,
-0.998376512333931,
-0.9967660423238329,
-0.9971016403557833,
-0.9974601265740537,
-0.9976864335163159,
-0.9970336910526384,
-0.9974724289742024,
-0.9978048798805333,
-0.9981350419682319,
-0.996713828648785,
-0.9972916123022573,
-0.9972466942366,
-0.998264074118623,
-0.996963309879697,
-0.9978392121600169,
-0.9976203438783104,
-0.9985270021589987,
-0.996848439794594,
-0.9973508354843651,
-0.9971664425333071,
-0.9977744099824922,
-0.9970275398525642,
-0.9976851460558355,
-0.9973867413266588,
-0.9978171822806804,
-0.9968518730225413,
-0.99745998352289,
-0.9971598621797401,
-0.9979434964589473,
-0.997080897936928,
-0.9979499337613503,
-0.9976779934976094,
-0.9980914113630546,
-0.9966689105831281,
-0.9975090500723176,
-0.9973009106279505,
-0.9978470799740653,
-0.9971439835004788,
-0.9977887150989428,
-0.9975820061662207,
-0.9979742524593177,
-0.9969208236838369,
-0.9974588391135737,
-0.9974366661830739,
-0.9980492112695235,
-0.9969591613959268,
-0.9977000233769447,
-0.9977931496850424,
-0.9987035272960095,
-0.9967723365750719,
-0.9971921917429202,
-0.9973272320422213,
-0.9976283547435233,
-0.9970620151832118,
-0.9976157662410453,
-0.9972934719673955,
-0.9980504987300043,
-0.9968966480370337,
-0.9973928925267338,
-0.9974152085083964,
-0.9977698323452279,
-0.9971765991659879,
-0.9976289269481806,
-0.9976263520272194,
-0.9983031270865358,
-0.9966624732807247,
-0.9975136277095824,
-0.9972002026081329,
-0.9977958676571693,
-0.9970633026436927,
-0.997488164602299,
-0.9975775715801203,
-0.9980791089629067,
-0.9968590255807666,
-0.9975471016820793,
-0.9973538395588206,
-0.9978646752673006,
-0.9970600124669088,
-0.9978017327549135,
-0.9977393624471861,
-0.9984178541204758,
-0.9968844886880498,
-0.997310781158302,
-0.9971720215287231,
-0.9975224968817831,
-0.997102641713934,
-0.9977083203444864,
-0.9975180622956827,
-0.9978888509141031,
-0.9968185421012092,
-0.9974865910394893,
-0.9974193569921682,
-0.997731923786631,
-0.9971848961335296,
-0.9979123113050828,
-0.9977074620374993,
-0.9983786581013994,
-0.9966852184158822,
-0.9973565575309468,
-0.9974883076534635,
-0.99770274134907,
-0.9970930572859119,
-0.9974614140345346,
-0.9976834294418617,
-0.9979430673054536,
-0.9968231197384744,
-0.9976912972559089,
-0.9974222180154585,
-0.9976695534789024,
-0.9973795887684336,
-0.9977794167732492,
-0.9978430745414583,
-0.998873615130617,
-0.9966699119412797,
-0.9972731587020353,
-0.9972469803389284,
-0.997773122522011,
-0.9971854683381882,
-0.9978216168667807,
-0.9974133488432589,
-0.9980412004043102,
-0.9967473026212815,
-0.9973382469818883,
-0.9974542614763092,
-0.9974698540532423,
-0.9970568653412889,
-0.9974485394297292,
-0.997812461592252,
-0.9982889650212488,
-0.996929549804872,
-0.9972336765806286,
-0.9971724506822173,
-0.9977473733123988,
-0.9971981998918295,
-0.9976136204735782,
-0.9975286480818568,
-0.9979238984494093,
-0.9966498847782463,
-0.9977626797870026,
-0.9973967549081748,
-0.9979602334451948,
-0.9972328182736423,
-0.9974913117279186,
-0.9974206444526487,
-0.9986772058817396,
-0.9965692039214613,
-0.9975365158959056,
-0.9971082207093496,
-0.9976579663345772,
-0.9970743175833605,
-0.9977972981688139,
-0.9976675507626002,
-0.9979296204959893,
-0.9970262523920838,
-0.9973981854198201,
-0.9972269531758963,
-0.9980125901714071,
-0.9971821781614039,
-0.9978065964945083,
-0.9975978848454814,
-0.9980823991396899,
-0.9968224044826509,
-0.997482585606884,
-0.9972830292323859,
-0.9978266236575397,
-0.9968993660091594,
-0.9976017472269235,
-0.9976453778321,
-0.9978859898908129,
-0.9972532745901671,
-0.9976593968462233,
-0.9977459428007527,
-0.9976109025014523,
-0.9970010753871298,
-0.9976173398038546,
-0.9980556485719265,
-0.998441600613785,
-0.9966408725548828,
-0.9974332329551259,
-0.9971917625894263,
-0.997546386426257,
-0.9970731731740442,
-0.9975084778676606,
-0.9973199364328299,
-0.9980047223573595,
-0.9969634529308622,
-0.997446393662261,
-0.997455835039119,
-0.9976124760642621,
-0.9971787449334558,
-0.9978280541691842,
-0.9975362297935767,
-0.9982198713087879,
-0.9967364307327777,
-0.9973810192800788,
-0.9972233768967834,
-0.998014306785382,
-0.9967221256163271,
-0.9976006028176075,
-0.9976824280837093,
-0.9980728147116676,
-0.996991347907942,
-0.9977163312096988,
-0.9973042008047345,
-0.9979004380584287,
-0.997115230216412,
-0.9976963040466662,
-0.9977231976655956,
-0.998690366588875,
-0.9967038150672696,
-0.9972601410460631,
-0.9972658630926451,
-0.9978725430813485,
-0.9970953461045439,
-0.9976930138698831,
-0.9973667141636271,
-0.9981350419682314,
-0.9967594619702654,
-0.9975887295709526,
-0.9972585674832545,
-0.9978141782062262,
-0.9971840378265425,
-0.9977915761222339,
-0.9975845810871812,
-0.9983510492266476,
-0.9968102451336676,
-0.9973787304614461,
-0.997280883464919,
-0.9977034566048931,
-0.9971119400396269,
-0.9977446553402727,
-0.9974747177928353,
-0.9981019971492283,
-0.9971087929140086,
-0.9974466797645902,
-0.997571563431211,
-0.9978921410908862,
-0.9972033497337528,
-0.9977234837679245,
-0.9976013180734302,
-0.9996088981162186,
-0.9967106815231656,
-0.9974509712995253,
-0.9972921845069155,
-0.9975350853842603,
-0.9972020622732708,
-0.9974034783129068,
-0.9973873135313179,
-0.9978533742253034,
-0.9969395633863879,
-0.9974675652346091,
-0.9973252293259178,
-0.9977578160474084,
-0.9970123764291258,
-0.9977488038240433,
-0.9973249432235889,
-0.9981350419682322,
-0.9967258449466044,
-0.9974230763224448,
-0.9973438259773046,
-0.997694730483858,
-0.9972376820132348,
-0.997638511376204,
-0.9975011822582692,
-0.9981409070659779,
-0.9968580242226142,
-0.9974267956527233,
-0.9974828717092129,
-0.9977709767545423,
-0.9972173687478745,
-0.9978756902069676,
-0.9974436756901351,
-0.9983886716829152,
-0.9968186851523737,
-0.9975591179798978,
-0.9972419735481716,
-0.9978078839549872,
-0.9971152302164117,
-0.9975346562307665,
-0.997393321680226,
-0.9979991433619436,
-0.9969481464562593,
-0.9973551270193014,
-0.9973648544984877,
-0.9978013036014208,
-0.9971987720964877,
-0.9975616929008592,
-0.9976515290321749,
-0.9982649324256095,
-0.9967461582119651,
-0.9974998947977896,
-0.9972393986272095,
-0.9978632447556545,
-0.9970678802809575,
-0.9976296422040037,
-0.9976503846228582,
-0.9979035851840478,
-0.9974448200994516,
-0.9971730228868755,
-0.9974762913556442,
-0.9978472230252293,
-0.9970754619926762,
-0.9978671071370975,
-0.9979057309515149,
-0.9985553262895738,
-0.9969834800938945,
-0.9972708698834029,
-0.9973373886749016,
-0.9976026055339102,
-0.9970703121507539,
-0.9975821492173839,
-0.9974538323228159,
-0.9978161809225304,
-0.9971737381426968,
-0.997397899317492,
-0.9973180767676912,
-0.9978736874906645,
-0.9970409866620293,
-0.9975825783708785,
-0.9977250573307342,
-0.9982816694118583,
-0.9967734809843874,
-0.9971896168219584,
-0.997292184506915,
-0.998009013892295,
-0.997233533529465,
-0.9974608418298772,
-0.997512483300266,
-0.9979731080500021,
-0.9968431469015058,
-0.9974302288806712,
-0.9972778793904629,
-0.9977917191733975,
-0.997203921938411,
-0.9978703973138806,
-0.9975968834873299,
-0.998494529544655,
-0.9970600124669091,
-0.99728918043246,
-0.9970687385879446,
-0.9978035924200525,
-0.997294330274383,
-0.9977174756190148,
-0.9974571224996003,
-0.9978907105792417,
-0.9970029350522677,
-0.9974195000433331,
-0.9976558205671097,
-0.9975724217381973,
-0.9969946380847259,
-0.9976094719898074,
-0.9977347848099208,
-0.9984358785672045,
-0.9967953678125575,
-0.9975641247706568,
-0.9974772927137965,
-0.9978339192669294,
-0.9967651840168458,
-0.9976624009206772,
-0.9976486680088847,
-0.9981044290190252,
-0.9972016331197774,
-0.9972886082278026,
-0.9974887368069573,
-0.997984266040834,
-0.9967870708450158,
-0.997883558021016,
-0.9975628373101756,
-1.0002839565615596,
-0.9968342777293059,
-0.9970256801874268,
-0.9972432610086511,
-0.9978346345227513,
-0.9968521591248706,
-0.9978618142440095,
-0.997280025157932,
